date;AA;GE;IBM;MSFT
05/06/2003 0:00;21.93;22.43;72.86;18.99
06/06/2003 0:00;22.01;22.82;71.21;18.66
09/06/2003 0:00;21.64;22.7;72.95;18.72
10/06/2003 0:00;22.02;23.04;72.69;19.46
11/06/2003 0:00;22.13;23.33;74.7;19.61
12/06/2003 0:00;22.19;23.4;74.68;19.7
13/06/2003 0:00;21.71;23.09;73.61;19.43
16/06/2003 0:00;22.3;23.61;75.17;20.02
17/06/2003 0:00;22.58;23.5;74.99;20.47
18/06/2003 0:00;22.58;23.15;75.35;20.55
19/06/2003 0:00;22.36;22.49;75.21;20.55
20/06/2003 0:00;22.27;22.6;75.54;20.76
23/06/2003 0:00;21.28;22.5;74.0;20.32
24/06/2003 0:00;21.18;22.54;74.4;20.26
25/06/2003 0:00;20.8;22.04;73.38;19.91
26/06/2003 0:00;21.42;22.1;75.04;20.3
27/06/2003 0:00;21.29;21.7;74.21;20.21
30/06/2003 0:00;21.64;21.74;73.39;20.21
01/07/2003 0:00;21.64;21.7;74.36;20.62
02/07/2003 0:00;21.67;21.69;75.38;21.19
03/07/2003 0:00;21.47;21.64;74.68;20.89
07/07/2003 0:00;21.82;22.19;76.58;21.62
08/07/2003 0:00;21.91;21.84;76.73;21.84
09/07/2003 0:00;21.62;21.52;76.03;21.66
10/07/2003 0:00;21.18;21.37;74.75;21.22
11/07/2003 0:00;21.45;21.32;75.52;21.53
14/07/2003 0:00;21.31;21.26;75.99;21.6
15/07/2003 0:00;21.01;20.98;76.9;21.5
16/07/2003 0:00;20.88;20.76;77.16;21.7
17/07/2003 0:00;20.63;20.54;74.13;21.04
18/07/2003 0:00;20.96;21.06;74.48;21.2
21/07/2003 0:00;20.53;20.59;73.39;20.53
22/07/2003 0:00;21.11;20.78;72.81;20.8
23/07/2003 0:00;21.77;20.79;73.21;20.85
24/07/2003 0:00;21.93;20.8;72.51;20.5
25/07/2003 0:00;22.67;21.55;74.32;21.2
28/07/2003 0:00;22.86;21.51;73.43;20.98
29/07/2003 0:00;22.86;21.15;72.77;20.87
30/07/2003 0:00;22.87;21.2;72.02;20.68
31/07/2003 0:00;23.57;21.56;72.28;20.82
01/08/2003 0:00;23.01;21.58;72.3;20.63
04/08/2003 0:00;23.23;21.59;72.17;20.64
05/08/2003 0:00;22.76;21.08;71.03;20.23
06/08/2003 0:00;22.57;20.98;71.09;20.22
07/08/2003 0:00;22.62;21.29;71.92;20.27
08/08/2003 0:00;22.9;21.29;72.09;20.17
11/08/2003 0:00;23.21;21.44;72.22;20.19
12/08/2003 0:00;23.13;21.48;72.66;20.29
13/08/2003 0:00;23.06;21.24;72.38;20.18
14/08/2003 0:00;23.73;21.64;72.7;20.21
15/08/2003 0:00;23.64;21.82;72.91;20.14
18/08/2003 0:00;24.05;22.59;74.45;20.26
19/08/2003 0:00;23.94;22.63;73.85;20.99
20/08/2003 0:00;24.12;22.33;74.03;20.85
21/08/2003 0:00;24.4;22.86;73.85;20.69
22/08/2003 0:00;24.01;22.65;73.96;20.67
25/08/2003 0:00;23.72;22.63;73.06;20.89
26/08/2003 0:00;23.68;22.65;73.54;20.95
27/08/2003 0:00;23.57;22.55;73.09;20.83
28/08/2003 0:00;24.2;22.5;73.0;20.9
29/08/2003 0:00;24.38;22.42;73.1;20.91
02/09/2003 0:00;24.43;23.08;76.44;21.49
03/09/2003 0:00;24.15;23.59;76.95;22.31
04/09/2003 0:00;23.97;23.74;78.36;22.41
05/09/2003 0:00;23.89;23.53;77.5;22.37
08/09/2003 0:00;24.07;23.79;79.42;22.74
09/09/2003 0:00;24.38;23.62;79.71;22.37
10/09/2003 0:00;23.83;23.52;78.3;21.72
11/09/2003 0:00;24.09;23.87;78.37;21.95
12/09/2003 0:00;24.9;23.9;79.06;22.34
15/09/2003 0:00;24.36;23.8;78.88;22.36
16/09/2003 0:00;24.02;24.21;80.48;22.78
17/09/2003 0:00;23.91;24.05;80.79;22.47
18/09/2003 0:00;24.15;24.34;82.01;23.26
19/09/2003 0:00;24.28;24.21;83.15;23.62
22/09/2003 0:00;23.61;23.8;81.46;22.92
23/09/2003 0:00;23.6;23.93;81.42;23.34
24/09/2003 0:00;23.43;23.36;79.69;22.44
25/09/2003 0:00;23.18;23.17;79.7;22.26
26/09/2003 0:00;22.77;22.79;79.38;22.22
29/09/2003 0:00;23.35;23.17;79.73;22.73
30/09/2003 0:00;22.33;22.74;78.73;21.92
01/10/2003 0:00;22.78;23.37;80.54;22.48
02/10/2003 0:00;23.16;23.46;80.29;22.47
03/10/2003 0:00;24.03;23.51;80.79;22.93
06/10/2003 0:00;24.13;23.49;81.28;23.01
07/10/2003 0:00;24.06;23.38;81.74;22.97
08/10/2003 0:00;24.47;23.04;82.59;22.72
09/10/2003 0:00;25.33;22.98;82.41;22.82
10/10/2003 0:00;25.37;22.37;82.6;22.79
13/10/2003 0:00;25.7;22.07;83.08;22.69
14/10/2003 0:00;26.23;22.34;82.65;22.61
15/10/2003 0:00;26.25;22.01;82.67;23.05
16/10/2003 0:00;26.3;22.14;79.58;23.17
17/10/2003 0:00;25.71;21.78;79.54;22.94
20/10/2003 0:00;25.78;21.95;79.33;23.27
21/10/2003 0:00;25.72;22.03;79.27;23.27
22/10/2003 0:00;25.31;21.63;78.85;22.9
23/10/2003 0:00;25.22;21.66;78.57;22.92
24/10/2003 0:00;24.89;21.59;78.82;21.1
27/10/2003 0:00;25.6;21.53;78.9;21.33
28/10/2003 0:00;26.0;21.76;80.13;21.56
29/10/2003 0:00;26.71;21.99;79.64;21.2
30/10/2003 0:00;27.44;22.03;79.44;20.71
31/10/2003 0:00;26.94;22.13;79.76;20.72
03/11/2003 0:00;27.47;21.97;79.94;21.15
04/11/2003 0:00;27.34;21.86;79.46;20.67
05/11/2003 0:00;27.41;21.69;78.88;20.69
06/11/2003 0:00;27.6;21.69;79.78;20.8
07/11/2003 0:00;28.27;21.45;78.82;20.69
10/11/2003 0:00;27.5;21.49;80.32;20.61
11/11/2003 0:00;26.94;21.44;79.8;20.45
12/11/2003 0:00;28.05;21.89;80.99;20.6
13/11/2003 0:00;28.41;21.62;81.34;20.37
14/11/2003 0:00;27.76;21.27;80.59;20.22
17/11/2003 0:00;27.95;21.21;80.19;19.94
18/11/2003 0:00;27.65;21.69;79.43;19.94
19/11/2003 0:00;27.5;22.48;79.83;20.1
20/11/2003 0:00;26.9;22.08;78.93;19.9
21/11/2003 0:00;26.89;21.79;79.15;19.91
24/11/2003 0:00;27.17;21.93;80.07;20.4
25/11/2003 0:00;27.73;22.05;79.86;20.14
26/11/2003 0:00;27.96;21.95;80.29;20.18
28/11/2003 0:00;28.13;21.87;80.85;20.38
01/12/2003 0:00;29.09;22.14;81.27;20.49
02/12/2003 0:00;29.28;22.49;81.04;20.34
03/12/2003 0:00;29.56;22.52;80.64;20.35
04/12/2003 0:00;30.4;22.24;81.64;20.77
05/12/2003 0:00;30.0;22.2;80.94;20.6
08/12/2003 0:00;30.46;22.4;81.44;20.8
09/12/2003 0:00;29.98;22.55;80.93;20.91
10/12/2003 0:00;28.92;22.67;81.91;21.08
11/12/2003 0:00;29.71;23.19;82.51;21.1
12/12/2003 0:00;29.87;22.97;82.79;21.13
15/12/2003 0:00;29.96;23.14;82.25;21.2
16/12/2003 0:00;30.0;23.38;83.92;21.45
17/12/2003 0:00;30.54;23.44;83.4;21.44
18/12/2003 0:00;31.2;23.53;82.81;21.72
19/12/2003 0:00;31.98;23.56;83.17;21.69
22/12/2003 0:00;32.34;23.65;83.4;21.55
23/12/2003 0:00;32.05;23.72;82.86;21.52
24/12/2003 0:00;31.74;23.57;82.4;21.44
26/12/2003 0:00;32.15;23.43;82.96;21.57
29/12/2003 0:00;33.37;23.67;83.51;21.77
30/12/2003 0:00;32.68;23.59;82.72;21.82
31/12/2003 0:00;32.59;23.79;82.76;21.7
02/01/2004 0:00;32.2;23.89;81.75;21.76
05/01/2004 0:00;33.25;24.25;83.09;22.31
06/01/2004 0:00;33.01;24.09;83.1;22.39
07/01/2004 0:00;32.76;24.32;82.85;22.36
08/01/2004 0:00;33.15;24.76;83.08;22.33
09/01/2004 0:00;31.94;24.42;81.45;21.93
12/01/2004 0:00;30.84;24.64;81.75;21.86
13/01/2004 0:00;30.14;24.27;80.1;21.75
14/01/2004 0:00;30.84;24.57;80.65;21.96
15/01/2004 0:00;30.42;24.57;83.96;21.83
16/01/2004 0:00;30.05;25.61;85.12;22.05
20/01/2004 0:00;31.06;25.61;86.71;22.28
21/01/2004 0:00;31.13;25.99;87.24;22.44
22/01/2004 0:00;31.24;25.74;87.08;22.21
23/01/2004 0:00;30.36;25.5;87.42;22.58
26/01/2004 0:00;30.31;26.21;89.16;22.83
27/01/2004 0:00;30.24;26.25;88.23;22.4
28/01/2004 0:00;28.97;25.92;86.96;21.97
29/01/2004 0:00;28.55;26.13;87.52;22.13
30/01/2004 0:00;29.31;25.82;88.61;21.92
02/02/2004 0:00;28.71;25.82;88.75;21.72
03/02/2004 0:00;29.24;25.5;89.3;21.64
04/02/2004 0:00;29.28;25.48;89.47;21.41
05/02/2004 0:00;29.6;25.74;88.28;21.37
06/02/2004 0:00;30.21;25.48;88.5;21.47
09/02/2004 0:00;30.09;25.25;88.5;21.33
10/02/2004 0:00;30.61;24.95;89.09;21.42
11/02/2004 0:00;32.2;25.4;89.41;21.52
12/02/2004 0:00;31.78;25.23;88.82;21.37
13/02/2004 0:00;31.88;25.12;89.18;21.08
17/02/2004 0:00;32.51;25.38;88.88;21.4
18/02/2004 0:00;32.55;25.15;88.03;21.22
19/02/2004 0:00;32.51;25.03;87.48;20.98
20/02/2004 0:00;31.72;25.11;87.04;21.06
23/02/2004 0:00;32.02;25.66;85.83;21.1
24/02/2004 0:00;32.09;25.55;86.57;21.31
25/02/2004 0:00;31.7;25.31;86.35;21.17
26/02/2004 0:00;32.01;25.24;86.57;21.01
27/02/2004 0:00;32.27;25.12;86.31;21.03
01/03/2004 0:00;33.07;25.33;86.8;21.17
02/03/2004 0:00;32.48;25.1;86.6;20.92
03/03/2004 0:00;31.88;25.38;86.62;20.91
04/03/2004 0:00;31.95;25.42;86.21;20.91
05/03/2004 0:00;32.01;25.31;86.27;20.89
08/03/2004 0:00;31.37;24.59;84.6;20.48
09/03/2004 0:00;30.7;24.38;84.55;20.39
10/03/2004 0:00;29.46;24.02;83.24;20.11
11/03/2004 0:00;29.52;23.5;81.58;19.89
12/03/2004 0:00;30.25;23.64;83.45;20.12
15/03/2004 0:00;29.38;23.41;82.13;19.95
16/03/2004 0:00;29.6;23.56;82.69;19.96
17/03/2004 0:00;30.03;23.76;83.53;19.92
18/03/2004 0:00;29.98;23.73;83.05;19.73
19/03/2004 0:00;30.02;23.28;81.95;19.53
22/03/2004 0:00;29.4;22.72;81.41;19.42
23/03/2004 0:00;29.14;22.56;81.68;19.15
24/03/2004 0:00;28.53;22.54;82.08;19.35
25/03/2004 0:00;29.71;22.94;82.64;19.97
26/03/2004 0:00;29.84;23.25;82.98;19.84
29/03/2004 0:00;29.83;23.55;82.9;20.07
30/03/2004 0:00;30.19;23.71;82.57;19.98
31/03/2004 0:00;29.88;23.58;82.14;19.76
01/04/2004 0:00;29.83;23.65;82.62;19.88
02/04/2004 0:00;30.92;23.99;84.26;20.49
05/04/2004 0:00;30.91;24.4;84.24;20.57
06/04/2004 0:00;31.44;24.35;83.81;20.45
07/04/2004 0:00;29.84;24.26;83.25;20.29
08/04/2004 0:00;29.16;24.26;83.29;20.2
12/04/2004 0:00;29.51;24.43;83.84;20.3
13/04/2004 0:00;28.79;23.95;83.22;20.18
14/04/2004 0:00;28.44;23.55;83.81;20.22
15/04/2004 0:00;28.42;23.76;83.58;19.99
16/04/2004 0:00;29.28;24.13;82.54;19.95
19/04/2004 0:00;29.01;24.02;82.23;20.24
20/04/2004 0:00;28.49;23.54;81.08;20.08
21/04/2004 0:00;27.34;23.72;81.63;20.18
22/04/2004 0:00;28.52;23.83;81.16;20.57
23/04/2004 0:00;28.17;23.71;81.64;21.83
26/04/2004 0:00;27.85;23.75;80.88;21.6
27/04/2004 0:00;27.82;23.6;81.49;21.58
28/04/2004 0:00;26.71;23.19;80.87;21.06
29/04/2004 0:00;26.52;23.21;79.68;20.99
30/04/2004 0:00;26.48;23.14;78.86;20.72
03/05/2004 0:00;26.3;23.41;78.73;20.89
04/05/2004 0:00;26.96;23.52;79.6;20.87
05/05/2004 0:00;26.8;23.55;79.57;20.85
06/05/2004 0:00;26.4;23.54;79.19;20.71
07/05/2004 0:00;25.22;23.18;79.04;20.44
10/05/2004 0:00;25.5;23.2;77.87;20.56
11/05/2004 0:00;25.84;23.37;78.09;20.57
12/05/2004 0:00;26.1;23.48;77.8;20.57
13/05/2004 0:00;25.9;23.45;78.14;20.69
14/05/2004 0:00;25.77;23.3;77.44;20.5
17/05/2004 0:00;24.84;23.15;76.66;20.25
18/05/2004 0:00;25.74;23.51;77.13;20.48
19/05/2004 0:00;25.58;23.37;78.02;20.31
20/05/2004 0:00;25.36;23.35;78.35;20.4
21/05/2004 0:00;25.51;23.68;78.09;20.53
24/05/2004 0:00;26.14;23.78;78.06;20.42
25/05/2004 0:00;27.15;24.11;79.5;20.69
26/05/2004 0:00;26.83;24.17;79.18;20.72
27/05/2004 0:00;26.93;24.15;79.4;20.76
28/05/2004 0:00;27.09;24.04;79.4;20.8
01/06/2004 0:00;27.05;23.98;78.98;20.7
02/06/2004 0:00;27.04;24.02;78.85;20.72
03/06/2004 0:00;26.32;23.95;78.29;20.53
04/06/2004 0:00;26.5;24.13;78.48;20.57
07/06/2004 0:00;27.11;24.47;79.44;20.95
08/06/2004 0:00;27.35;24.31;80.7;21.09
09/06/2004 0:00;26.72;24.09;80.74;20.99
10/06/2004 0:00;26.92;24.33;81.07;21.22
14/06/2004 0:00;26.5;24.39;80.73;21.33
15/06/2004 0:00;26.95;24.57;81.15;21.73
16/06/2004 0:00;27.01;24.81;81.0;21.66
17/06/2004 0:00;27.09;25.0;81.06;22.02
18/06/2004 0:00;28.15;25.17;80.72;22.48
21/06/2004 0:00;27.68;25.18;80.21;22.48
22/06/2004 0:00;27.71;25.38;80.68;22.43
23/06/2004 0:00;28.27;25.82;81.37;22.44
24/06/2004 0:00;28.43;25.86;80.65;22.51
25/06/2004 0:00;28.98;25.01;80.26;22.65
28/06/2004 0:00;28.45;25.11;79.51;22.42
29/06/2004 0:00;28.51;25.13;79.13;22.59
30/06/2004 0:00;28.59;25.18;79.0;22.64
01/07/2004 0:00;27.95;24.88;78.42;22.7
02/07/2004 0:00;27.85;24.61;78.01;22.65
06/07/2004 0:00;27.68;24.74;76.81;22.21
07/07/2004 0:00;28.36;24.88;76.49;22.28
08/07/2004 0:00;28.3;24.64;74.97;21.91
09/07/2004 0:00;28.06;25.0;75.19;22.09
12/07/2004 0:00;27.84;25.34;75.37;22.11
13/07/2004 0:00;27.86;25.52;76.41;21.88
14/07/2004 0:00;28.0;25.75;75.4;22.3
15/07/2004 0:00;28.46;25.93;75.3;22.1
16/07/2004 0:00;28.52;25.72;75.54;21.79
19/07/2004 0:00;28.03;25.82;76.45;22.16
20/07/2004 0:00;27.82;25.81;77.4;22.45
21/07/2004 0:00;26.96;25.34;76.45;22.88
22/07/2004 0:00;26.76;25.55;77.13;22.99
23/07/2004 0:00;26.52;25.27;76.05;22.22
26/07/2004 0:00;26.2;25.11;76.26;22.72
27/07/2004 0:00;26.98;25.49;76.97;22.55
28/07/2004 0:00;27.28;25.87;76.94;22.66
29/07/2004 0:00;27.92;25.81;77.77;22.58
30/07/2004 0:00;27.72;25.84;78.04;22.59
02/08/2004 0:00;27.73;25.85;77.7;22.61
03/08/2004 0:00;27.21;25.55;76.82;22.25
04/08/2004 0:00;27.01;25.55;77.05;22.25
05/08/2004 0:00;26.51;25.04;76.35;21.83
06/08/2004 0:00;26.04;24.5;74.98;21.52
09/08/2004 0:00;25.99;24.75;75.04;21.55
10/08/2004 0:00;26.38;24.94;76.33;21.98
11/08/2004 0:00;26.22;25.02;75.17;21.73
12/08/2004 0:00;25.69;24.57;73.84;21.31
13/08/2004 0:00;25.77;24.78;75.36;21.42
16/08/2004 0:00;26.79;25.1;75.46;21.48
17/08/2004 0:00;27.18;24.98;75.48;21.45
18/08/2004 0:00;27.51;25.48;76.46;21.77
19/08/2004 0:00;27.46;25.42;76.24;21.5
20/08/2004 0:00;28.05;25.37;76.57;21.56
23/08/2004 0:00;27.65;25.27;76.03;21.66
24/08/2004 0:00;27.45;25.36;76.08;21.66
25/08/2004 0:00;27.86;25.48;76.41;21.91
26/08/2004 0:00;28.09;25.48;76.06;21.82
27/08/2004 0:00;28.57;25.47;76.29;21.83
30/08/2004 0:00;28.28;25.31;75.8;21.71
31/08/2004 0:00;28.16;25.48;76.06;21.71
01/09/2004 0:00;28.19;25.55;75.64;21.78
02/09/2004 0:00;28.48;25.75;75.96;21.96
03/09/2004 0:00;28.57;25.52;75.79;21.56
07/09/2004 0:00;28.76;25.91;76.32;21.76
08/09/2004 0:00;28.61;26.16;77.11;21.68
09/09/2004 0:00;28.95;26.31;77.64;21.69
10/09/2004 0:00;26.74;26.33;77.92;21.86
13/09/2004 0:00;26.78;26.23;77.68;21.67
14/09/2004 0:00;26.7;26.28;77.89;21.82
15/09/2004 0:00;26.44;26.06;77.57;21.62
16/09/2004 0:00;26.39;26.06;77.35;21.68
17/09/2004 0:00;26.65;26.59;77.01;21.87
20/09/2004 0:00;26.81;26.59;76.97;21.87
21/09/2004 0:00;27.19;26.78;76.99;21.68
22/09/2004 0:00;27.04;26.37;75.72;21.56
23/09/2004 0:00;27.04;26.13;75.34;21.75
24/09/2004 0:00;27.16;26.12;75.83;21.7
27/09/2004 0:00;27.27;25.89;75.59;21.62
28/09/2004 0:00;28.44;26.04;75.88;21.68
29/09/2004 0:00;28.91;26.15;76.32;21.93
30/09/2004 0:00;29.21;26.25;77.01;21.99
01/10/2004 0:00;29.58;26.56;77.89;22.46
04/10/2004 0:00;29.56;26.67;78.28;22.36
05/10/2004 0:00;29.18;26.62;78.43;22.57
06/10/2004 0:00;29.71;26.88;79.07;22.69
07/10/2004 0:00;29.64;26.54;78.52;22.4
08/10/2004 0:00;29.04;26.38;77.88;22.26
11/10/2004 0:00;29.0;26.58;77.81;22.31
12/10/2004 0:00;28.86;26.6;77.24;22.29
13/10/2004 0:00;27.99;26.35;76.32;22.29
14/10/2004 0:00;28.31;26.16;76.14;22.1
15/10/2004 0:00;28.32;26.23;76.21;22.26
18/10/2004 0:00;28.25;26.49;77.17;22.59
19/10/2004 0:00;27.22;26.13;80.27;22.41
20/10/2004 0:00;27.18;25.97;79.77;22.82
21/10/2004 0:00;27.61;26.09;79.13;22.71
22/10/2004 0:00;27.53;25.76;78.49;22.06
25/10/2004 0:00;27.88;25.72;79.42;21.97
26/10/2004 0:00;28.73;26.29;79.93;22.18
27/10/2004 0:00;29.02;26.54;80.83;22.38
28/10/2004 0:00;28.18;26.6;80.38;22.27
29/10/2004 0:00;28.26;26.67;80.61;22.24
01/11/2004 0:00;28.58;26.62;80.93;22.33
02/11/2004 0:00;27.9;26.62;81.26;22.45
03/11/2004 0:00;28.05;26.84;81.91;22.64
04/11/2004 0:00;29.01;27.43;82.97;23.06
05/11/2004 0:00;29.13;27.51;83.78;23.31
08/11/2004 0:00;29.11;27.46;84.02;23.28
09/11/2004 0:00;28.96;27.69;84.02;23.67
10/11/2004 0:00;28.96;27.61;84.24;23.64
11/11/2004 0:00;29.23;27.99;85.3;23.84
12/11/2004 0:00;29.94;28.34;85.78;23.83
15/11/2004 0:00;29.54;28.22;86.32;24.27
16/11/2004 0:00;29.36;28.22;85.39;24.03
17/11/2004 0:00;29.59;28.42;85.9;24.08
18/11/2004 0:00;29.67;28.79;85.58;23.99
19/11/2004 0:00;29.36;28.35;84.99;23.8
22/11/2004 0:00;29.4;28.21;85.59;23.62
23/11/2004 0:00;29.34;27.99;85.74;23.51
24/11/2004 0:00;29.49;27.86;85.9;23.61
26/11/2004 0:00;30.26;27.71;85.24;23.57
29/11/2004 0:00;30.12;27.6;85.94;23.72
30/11/2004 0:00;29.69;27.64;84.8;23.76
01/12/2004 0:00;29.96;28.16;86.28;24.15
02/12/2004 0:00;29.21;28.1;86.17;24.01
03/12/2004 0:00;28.71;28.01;87.36;24.13
06/12/2004 0:00;28.33;27.89;87.89;24.22
07/12/2004 0:00;27.69;27.6;86.48;23.99
08/12/2004 0:00;27.84;27.92;86.97;24.25
09/12/2004 0:00;28.04;28.16;87.75;24.13
10/12/2004 0:00;28.05;28.68;86.99;24.0
13/12/2004 0:00;28.23;29.3;86.79;24.15
14/12/2004 0:00;27.74;29.22;87.57;24.13
15/12/2004 0:00;27.35;29.23;87.59;24.03
16/12/2004 0:00;27.14;29.01;87.69;24.07
17/12/2004 0:00;26.87;28.73;86.57;23.89
20/12/2004 0:00;26.96;29.01;86.88;23.88
21/12/2004 0:00;27.31;29.06;87.31;23.99
22/12/2004 0:00;27.35;28.97;87.84;23.9
23/12/2004 0:00;27.43;28.92;87.94;23.94
27/12/2004 0:00;27.48;28.76;87.74;23.79
28/12/2004 0:00;27.68;28.85;88.46;23.88
29/12/2004 0:00;27.86;28.75;88.35;23.84
30/12/2004 0:00;27.48;28.78;88.46;23.72
31/12/2004 0:00;27.44;28.7;88.71;23.68
03/01/2005 0:00;27.08;28.78;87.96;23.7
04/01/2005 0:00;26.59;28.43;87.02;23.79
05/01/2005 0:00;26.43;28.26;86.84;23.73
06/01/2005 0:00;26.54;28.48;86.57;23.71
07/01/2005 0:00;26.81;28.31;86.19;23.64
10/01/2005 0:00;26.62;28.24;86.1;23.75
11/01/2005 0:00;25.91;27.84;85.49;23.69
12/01/2005 0:00;25.71;28.06;85.68;23.73
13/01/2005 0:00;25.77;27.71;84.99;23.28
14/01/2005 0:00;26.12;27.93;84.68;23.15
18/01/2005 0:00;26.01;28.28;85.4;23.33
19/01/2005 0:00;25.49;27.87;83.78;23.02
20/01/2005 0:00;25.08;27.82;83.69;22.92
21/01/2005 0:00;25.28;27.63;83.13;22.73
24/01/2005 0:00;25.17;27.73;82.6;22.75
25/01/2005 0:00;24.79;28.08;82.96;23.06
26/01/2005 0:00;25.02;27.91;82.74;23.05
27/01/2005 0:00;25.39;28.0;82.77;23.14
28/01/2005 0:00;25.31;28.11;83.59;23.2
31/01/2005 0:00;25.78;28.41;84.07;23.29
01/02/2005 0:00;25.83;28.53;84.46;23.39
02/02/2005 0:00;25.89;28.51;84.86;23.45
03/02/2005 0:00;25.59;28.37;84.17;23.2
04/02/2005 0:00;25.79;28.51;85.05;23.33
07/02/2005 0:00;26.01;28.49;85.07;23.18
08/02/2005 0:00;26.34;28.65;84.87;23.25
09/02/2005 0:00;25.68;28.38;83.58;23.1
10/02/2005 0:00;25.88;28.35;83.63;23.09
11/02/2005 0:00;26.21;28.49;84.12;23.02
14/02/2005 0:00;26.25;28.56;84.36;23.05
15/02/2005 0:00;26.18;28.62;85.05;23.05
16/02/2005 0:00;26.87;28.48;85.31;22.93
17/02/2005 0:00;27.26;28.33;84.52;22.8
18/02/2005 0:00;27.31;28.22;84.09;22.65
22/02/2005 0:00;26.97;27.8;83.24;22.43
23/02/2005 0:00;27.21;27.74;83.04;22.4
24/02/2005 0:00;27.63;28.13;83.52;22.55
25/02/2005 0:00;27.78;28.19;83.67;22.45
28/02/2005 0:00;28.21;27.86;83.47;22.37
01/03/2005 0:00;27.8;27.87;84.12;22.47
02/03/2005 0:00;27.49;28.17;83.78;22.45
03/03/2005 0:00;27.47;28.13;83.32;22.37
04/03/2005 0:00;27.93;28.58;83.28;22.37
07/03/2005 0:00;27.53;28.59;82.59;22.64
08/03/2005 0:00;27.43;28.54;83.06;22.58
09/03/2005 0:00;27.15;28.28;83.26;22.5
10/03/2005 0:00;26.77;28.59;83.32;22.61
11/03/2005 0:00;27.22;28.35;82.51;22.3
14/03/2005 0:00;27.38;28.66;82.86;22.32
15/03/2005 0:00;27.74;28.49;82.39;22.14
16/03/2005 0:00;27.56;28.18;81.73;21.89
17/03/2005 0:00;27.71;27.99;81.02;21.81
18/03/2005 0:00;27.82;28.39;80.49;21.61
21/03/2005 0:00;27.63;28.5;80.7;21.51
22/03/2005 0:00;27.19;28.09;80.69;21.33
23/03/2005 0:00;26.69;28.09;81.61;21.49
24/03/2005 0:00;26.66;28.28;81.78;21.58
28/03/2005 0:00;26.39;28.46;82.08;21.51
29/03/2005 0:00;25.97;28.12;81.68;21.26
30/03/2005 0:00;26.26;28.65;81.76;21.48
31/03/2005 0:00;26.69;28.54;82.39;21.49
01/04/2005 0:00;26.58;28.07;81.54;21.44
04/04/2005 0:00;26.41;27.89;81.43;21.54
05/04/2005 0:00;26.33;28.09;80.76;21.75
06/04/2005 0:00;26.33;28.09;80.24;21.93
07/04/2005 0:00;27.64;28.31;79.74;22.31
08/04/2005 0:00;27.76;28.28;78.98;22.17
11/04/2005 0:00;27.37;28.35;77.72;22.2
12/04/2005 0:00;27.5;28.56;77.31;22.51
13/04/2005 0:00;26.7;28.2;76.25;22.26
14/04/2005 0:00;26.26;28.09;75.41;22.08
15/04/2005 0:00;25.73;28.29;69.15;21.74
18/04/2005 0:00;25.98;28.49;69.11;21.91
19/04/2005 0:00;25.81;28.49;68.05;21.89
20/04/2005 0:00;25.38;28.11;64.92;21.62
21/04/2005 0:00;25.95;28.58;66.75;22.47
22/04/2005 0:00;25.64;28.57;66.91;22.21
25/04/2005 0:00;25.85;28.79;67.27;22.21
26/04/2005 0:00;25.33;28.63;68.01;22.01
27/04/2005 0:00;25.23;28.81;69.47;22.21
28/04/2005 0:00;25.09;28.23;68.44;21.73
29/04/2005 0:00;25.48;28.65;68.86;22.49
02/05/2005 0:00;25.63;28.69;68.98;22.43
03/05/2005 0:00;25.73;28.57;68.95;22.54
04/05/2005 0:00;26.0;28.65;69.5;22.41
05/05/2005 0:00;25.91;28.37;68.07;22.43
06/05/2005 0:00;25.88;28.37;68.03;22.42
09/05/2005 0:00;25.91;28.67;67.78;22.32
10/05/2005 0:00;25.27;28.35;66.26;22.13
11/05/2005 0:00;25.07;28.64;66.24;22.14
12/05/2005 0:00;24.32;28.39;65.65;22.22
13/05/2005 0:00;23.57;28.25;66.14;22.49
16/05/2005 0:00;23.48;28.68;67.2;22.73
17/05/2005 0:00;24.02;28.85;67.16;22.7
18/05/2005 0:00;24.58;29.2;69.03;22.92
19/05/2005 0:00;24.42;29.22;69.75;23.11
20/05/2005 0:00;24.23;29.28;69.07;22.95
23/05/2005 0:00;24.49;29.42;69.16;23.05
24/05/2005 0:00;24.24;29.34;68.53;22.96
25/05/2005 0:00;23.97;29.17;68.7;22.93
26/05/2005 0:00;24.13;29.23;69.73;23.1
27/05/2005 0:00;24.25;29.19;69.7;23.25
31/05/2005 0:00;23.92;28.87;68.3;23.01
01/06/2005 0:00;24.41;29.22;69.46;23.02
02/06/2005 0:00;24.51;29.2;69.92;23.0
03/06/2005 0:00;24.11;29.04;68.51;22.68
06/06/2005 0:00;24.12;28.97;67.8;22.62
07/06/2005 0:00;24.08;29.15;67.84;22.75
08/06/2005 0:00;24.08;29.12;67.62;22.65
09/06/2005 0:00;23.81;29.11;67.74;22.75
10/06/2005 0:00;23.92;28.99;67.59;22.68
13/06/2005 0:00;24.19;28.92;67.84;22.57
14/06/2005 0:00;24.07;28.81;67.7;22.62
15/06/2005 0:00;24.33;28.74;68.97;22.53
16/06/2005 0:00;24.65;28.58;69.65;22.33
17/06/2005 0:00;24.94;28.88;69.06;22.33
20/06/2005 0:00;24.71;28.71;69.2;22.39
21/06/2005 0:00;24.54;28.61;69.07;22.43
22/06/2005 0:00;24.44;28.27;69.82;22.36
